event_id,timestamp,activity
weigh_empty_trucktr17,2024-05-06 14:04:29,Weigh the Empty Truck
eval_trs_exittr2_Pcp7,2024-05-06 14:07:11,Evaluate the Truck Exit
load_trucktr4,2024-05-06 14:07:46,Load Truck
print_w_tickettr7,2024-05-06 14:10:41,Print the Weighing Ticket
input_tally_sheettr7,2024-05-06 14:10:41,Input the Tally Sheet
weigh_empty_trucktr6,2024-05-06 14:10:55,Weigh the Empty Truck
load_trucktr31,2024-05-06 14:12:14,Load Truck
load_trucktr17,2024-05-06 14:14:26,Load Truck
load_trucktr46,2024-05-06 14:17:02,Load Truck
weigh_empty_trucktr41,2024-05-06 14:26:06,Weigh the Empty Truck
load_trucktr6,2024-05-06 14:27:22,Load Truck
eval_trs_exittr20_Pcp7,2024-05-06 14:28:16,Evaluate the Truck Exit
assign_trs_Pcp6,2024-05-06 14:29:53,Assign Trucks
assign_trs_Pcp4,2024-05-06 14:39:45,Assign Trucks
eval_trs_exittr7_Pcp7,2024-05-06 14:43:54,Evaluate the Truck Exit
weigh_empty_trucktr29,2024-05-06 14:49:38,Weigh the Empty Truck
assign_trs_Pcp1,2024-05-06 14:57:58,Assign Trucks
weigh_loaded_trucktr49,2024-05-06 15:07:53,Weigh the Loaded Truck
weigh_empty_trucktr8,2024-05-06 15:23:59,Weigh the Empty Truck
assign_trs_Pcp6,2024-05-06 15:26:16,Assign Trucks
load_trucktr41,2024-05-06 15:28:10,Load Truck
print_w_tickettr49,2024-05-06 15:28:37,Print the Weighing Ticket
input_tally_sheettr49,2024-05-06 15:28:37,Input the Tally Sheet
load_trucktr8,2024-05-06 15:37:07,Load Truck
assign_trs_Pcp2,2024-05-06 15:37:16,Assign Trucks
eval_trs_exittr49_Pcp7,2024-05-06 15:40:15,Evaluate the Truck Exit
load_trucktr29,2024-05-06 15:51:33,Load Truck
weigh_empty_trucktr34,2024-05-06 15:58:15,Weigh the Empty Truck
weigh_empty_trucktr33,2024-05-06 15:58:43,Weigh the Empty Truck
input_tally_sheettr5,2024-05-06 16:04:06,Input the Tally Sheet
print_w_tickettr5,2024-05-06 16:04:06,Print the Weighing Ticket
assign_trs_Pcp5,2024-05-06 16:12:10,Assign Trucks
weigh_loaded_trucktr40,2024-05-06 16:12:12,Weigh the Loaded Truck
eval_trs_exittr5_Pcp7,2024-05-06 16:26:33,Evaluate the Truck Exit
assign_trs_Pcp5,2024-05-06 16:27:08,Assign Trucks
print_w_tickettr40,2024-05-06 16:35:11,Print the Weighing Ticket
input_tally_sheettr40,2024-05-06 16:35:11,Input the Tally Sheet
weigh_empty_trucktr18,2024-05-06 16:41:03,Weigh the Empty Truck
assign_trs_Pcp5,2024-05-06 16:47:11,Assign Trucks
load_trucktr18,2024-05-06 16:47:28,Load Truck
assign_trs_Pcp5,2024-05-06 16:52:33,Assign Trucks
eval_trs_exittr40_Pcp5,2024-05-06 16:54:46,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-06 17:04:50,Assign Trucks
load_trucktr33,2024-05-06 17:12:05,Load Truck
load_trucktr34,2024-05-06 17:24:32,Load Truck
weigh_empty_trucktr25,2024-05-06 17:30:14,Weigh the Empty Truck
weigh_loaded_trucktr43,2024-05-06 18:29:36,Weigh the Loaded Truck
weigh_loaded_trucktr48,2024-05-06 18:44:10,Weigh the Loaded Truck
load_trucktr25,2024-05-07 07:45:24,Load Truck
weigh_empty_trucktr24,2024-05-07 08:07:53,Weigh the Empty Truck
assign_trs_Pcp3,2024-05-07 08:55:43,Assign Trucks
weigh_empty_trucktr14,2024-05-07 09:00:13,Weigh the Empty Truck
assign_trs_Pcp6,2024-05-07 09:10:32,Assign Trucks
load_trucktr24,2024-05-07 09:12:01,Load Truck
weigh_empty_trucktr45,2024-05-07 09:27:39,Weigh the Empty Truck
load_trucktr45,2024-05-07 09:30:52,Load Truck
load_trucktr14,2024-05-07 09:46:47,Load Truck
weigh_empty_trucktr20,2024-05-07 09:54:11,Weigh the Empty Truck
weigh_empty_trucktr35,2024-05-07 10:07:21,Weigh the Empty Truck
assign_trs_Pcp3,2024-05-07 10:10:41,Assign Trucks
load_trucktr35,2024-05-07 10:13:48,Load Truck
weigh_empty_trucktr50,2024-05-07 10:25:24,Weigh the Empty Truck
weigh_empty_trucktr40,2024-05-07 10:40:25,Weigh the Empty Truck
load_trucktr50,2024-05-07 10:50:20,Load Truck
weigh_empty_trucktr22,2024-05-07 10:50:58,Weigh the Empty Truck
load_trucktr40,2024-05-07 10:54:12,Load Truck
load_trucktr20,2024-05-07 10:59:20,Load Truck
weigh_empty_trucktr13,2024-05-07 11:02:22,Weigh the Empty Truck
weigh_loaded_trucktr9,2024-05-07 11:07:25,Weigh the Loaded Truck
weigh_loaded_trucktr30,2024-05-07 11:10:33,Weigh the Loaded Truck
weigh_empty_trucktr36,2024-05-07 11:11:26,Weigh the Empty Truck
weigh_loaded_trucktr12,2024-05-07 11:11:41,Weigh the Loaded Truck
load_trucktr36,2024-05-07 11:17:16,Load Truck
weigh_empty_trucktr47,2024-05-07 11:19:56,Weigh the Empty Truck
print_w_tickettr9,2024-05-07 11:28:08,Print the Weighing Ticket
input_tally_sheettr9,2024-05-07 11:28:08,Input the Tally Sheet
input_tally_sheettr30,2024-05-07 11:28:33,Input the Tally Sheet
print_w_tickettr30,2024-05-07 11:28:33,Print the Weighing Ticket
load_trucktr47,2024-05-07 11:28:47,Load Truck
weigh_empty_trucktr37,2024-05-07 11:30:27,Weigh the Empty Truck
eval_trs_exittr30_Pcp3,2024-05-07 11:34:33,Evaluate the Truck Exit
load_trucktr13,2024-05-07 11:36:37,Load Truck
assign_trs_Pcp1,2024-05-07 11:37:54,Assign Trucks
weigh_loaded_trucktr3,2024-05-07 11:52:55,Weigh the Loaded Truck
input_tally_sheettr12,2024-05-07 11:53:46,Input the Tally Sheet
print_w_tickettr12,2024-05-07 11:53:46,Print the Weighing Ticket
load_trucktr22,2024-05-07 12:02:49,Load Truck
weigh_empty_trucktr28,2024-05-07 12:27:40,Weigh the Empty Truck
eval_trs_exittr9_Pcp1,2024-05-07 13:29:36,Evaluate the Truck Exit
load_trucktr37,2024-05-07 13:32:13,Load Truck
load_trucktr28,2024-05-07 13:36:57,Load Truck
eval_trs_exittr12_Pcp4,2024-05-07 13:59:04,Evaluate the Truck Exit
print_w_tickettr3,2024-05-07 14:07:52,Print the Weighing Ticket
input_tally_sheettr3,2024-05-07 14:07:52,Input the Tally Sheet
weigh_empty_trucktr27,2024-05-07 14:10:11,Weigh the Empty Truck
weigh_loaded_trucktr23,2024-05-07 14:29:20,Weigh the Loaded Truck
load_trucktr27,2024-05-07 14:29:52,Load Truck
weigh_loaded_trucktr41,2024-05-07 14:33:27,Weigh the Loaded Truck
eval_trs_exittr3_Pcp8,2024-05-07 14:38:07,Evaluate the Truck Exit
weigh_empty_trucktr16,2024-05-07 14:45:03,Weigh the Empty Truck
print_w_tickettr41,2024-05-07 14:45:31,Print the Weighing Ticket
input_tally_sheettr41,2024-05-07 14:45:31,Input the Tally Sheet
weigh_empty_trucktr1,2024-05-07 14:49:50,Weigh the Empty Truck
weigh_loaded_trucktr4,2024-05-07 14:52:22,Weigh the Loaded Truck
weigh_loaded_trucktr38,2024-05-07 14:53:23,Weigh the Loaded Truck
load_trucktr16,2024-05-07 14:57:42,Load Truck
load_trucktr1,2024-05-07 14:59:15,Load Truck
weigh_loaded_trucktr44,2024-05-07 15:13:32,Weigh the Loaded Truck
weigh_empty_trucktr2,2024-05-07 15:20:23,Weigh the Empty Truck
weigh_loaded_trucktr6,2024-05-07 15:23:46,Weigh the Loaded Truck
input_tally_sheettr44,2024-05-07 15:23:59,Input the Tally Sheet
print_w_tickettr44,2024-05-07 15:23:59,Print the Weighing Ticket
load_trucktr2,2024-05-07 15:30:10,Load Truck
eval_trs_exittr44_Pcp4,2024-05-07 15:32:23,Evaluate the Truck Exit
eval_trs_exittr41_Pcp1,2024-05-07 15:50:27,Evaluate the Truck Exit
assign_trs_Pcp3,2024-05-07 15:52:43,Assign Trucks
print_w_tickettr23,2024-05-07 15:59:30,Print the Weighing Ticket
input_tally_sheettr23,2024-05-07 15:59:30,Input the Tally Sheet
print_w_tickettr38,2024-05-07 16:04:46,Print the Weighing Ticket
input_tally_sheettr38,2024-05-07 16:04:46,Input the Tally Sheet
weigh_loaded_trucktr26,2024-05-07 16:05:11,Weigh the Loaded Truck
input_tally_sheettr4,2024-05-07 16:13:10,Input the Tally Sheet
print_w_tickettr4,2024-05-07 16:13:10,Print the Weighing Ticket
weigh_loaded_trucktr19,2024-05-07 16:16:37,Weigh the Loaded Truck
eval_trs_exittr38_Pcp8,2024-05-07 16:19:30,Evaluate the Truck Exit
assign_trs_Pcp6,2024-05-07 16:26:57,Assign Trucks
assign_trs_Pcp2,2024-05-07 16:34:35,Assign Trucks
assign_trs_Pcp5,2024-05-07 16:44:27,Assign Trucks
print_w_tickettr19,2024-05-07 16:44:41,Print the Weighing Ticket
input_tally_sheettr19,2024-05-07 16:44:41,Input the Tally Sheet
eval_trs_exittr4_Pcp8,2024-05-07 16:46:52,Evaluate the Truck Exit
input_tally_sheettr6,2024-05-07 16:54:32,Input the Tally Sheet
print_w_tickettr6,2024-05-07 16:54:32,Print the Weighing Ticket
weigh_loaded_trucktr8,2024-05-07 16:59:42,Weigh the Loaded Truck
input_tally_sheettr26,2024-05-07 17:11:28,Input the Tally Sheet
print_w_tickettr26,2024-05-07 17:11:28,Print the Weighing Ticket
eval_trs_exittr23_Pcp8,2024-05-07 17:32:17,Evaluate the Truck Exit
weigh_loaded_trucktr34,2024-05-07 18:03:36,Weigh the Loaded Truck
eval_trs_exittr6_Pcp2,2024-05-07 18:05:18,Evaluate the Truck Exit
eval_trs_exittr19_Pcp2,2024-05-07 18:28:53,Evaluate the Truck Exit
print_w_tickettr8,2024-05-07 20:18:48,Print the Weighing Ticket
input_tally_sheettr8,2024-05-07 20:18:48,Input the Tally Sheet
print_w_tickettr43,2024-05-07 20:46:31,Print the Weighing Ticket
input_tally_sheettr43,2024-05-07 20:46:31,Input the Tally Sheet
print_w_tickettr48,2024-05-07 21:35:30,Print the Weighing Ticket
input_tally_sheettr48,2024-05-07 21:35:30,Input the Tally Sheet
eval_trs_exittr26_Pcp8,2024-05-08 07:25:50,Evaluate the Truck Exit
weigh_empty_trucktr5,2024-05-08 07:41:42,Weigh the Empty Truck
eval_trs_exittr43_Pcp7,2024-05-08 08:18:52,Evaluate the Truck Exit
eval_trs_exittr8_Pcp5,2024-05-08 08:21:33,Evaluate the Truck Exit
eval_trs_exittr48_Pcp3,2024-05-08 08:33:33,Evaluate the Truck Exit
assign_trs_Pcp6,2024-05-08 09:03:25,Assign Trucks
weigh_empty_trucktr49,2024-05-08 09:11:04,Weigh the Empty Truck
assign_trs_Pcp5,2024-05-08 09:20:47,Assign Trucks
load_trucktr49,2024-05-08 09:30:51,Load Truck
assign_trs_Pcp3,2024-05-08 09:35:04,Assign Trucks
weigh_loaded_trucktr35,2024-05-08 09:39:28,Weigh the Loaded Truck
weigh_loaded_trucktr33,2024-05-08 09:44:13,Weigh the Loaded Truck
load_trucktr5,2024-05-08 09:45:13,Load Truck
weigh_loaded_trucktr39,2024-05-08 09:46:24,Weigh the Loaded Truck
weigh_empty_trucktr7,2024-05-08 09:57:55,Weigh the Empty Truck
weigh_loaded_trucktr46,2024-05-08 09:57:57,Weigh the Loaded Truck
print_w_tickettr35,2024-05-08 10:00:25,Print the Weighing Ticket
input_tally_sheettr35,2024-05-08 10:00:25,Input the Tally Sheet
weigh_loaded_trucktr36,2024-05-08 10:09:58,Weigh the Loaded Truck
assign_trs_Pcp1,2024-05-08 10:24:02,Assign Trucks
assign_trs_Pcp1,2024-05-08 10:27:04,Assign Trucks
eval_trs_exittr35_Pcp2,2024-05-08 10:32:53,Evaluate the Truck Exit
input_tally_sheettr36,2024-05-08 10:36:07,Input the Tally Sheet
print_w_tickettr36,2024-05-08 10:36:07,Print the Weighing Ticket
assign_trs_Pcp8,2024-05-08 10:44:19,Assign Trucks
weigh_loaded_trucktr11,2024-05-08 10:49:52,Weigh the Loaded Truck
eval_trs_exittr36_Pcp4,2024-05-08 10:55:26,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-08 10:55:50,Assign Trucks
print_w_tickettr33,2024-05-08 10:57:55,Print the Weighing Ticket
input_tally_sheettr33,2024-05-08 10:57:55,Input the Tally Sheet
load_trucktr7,2024-05-08 11:00:53,Load Truck
weigh_loaded_trucktr21,2024-05-08 11:04:42,Weigh the Loaded Truck
weigh_empty_trucktr30,2024-05-08 11:12:58,Weigh the Empty Truck
weigh_loaded_trucktr42,2024-05-08 11:23:47,Weigh the Loaded Truck
assign_trs_Pcp6,2024-05-08 11:27:46,Assign Trucks
weigh_loaded_trucktr15,2024-05-08 11:30:01,Weigh the Loaded Truck
load_trucktr30,2024-05-08 11:33:20,Load Truck
input_tally_sheettr15,2024-05-08 11:45:49,Input the Tally Sheet
print_w_tickettr15,2024-05-08 11:45:49,Print the Weighing Ticket
input_tally_sheettr39,2024-05-08 11:52:04,Input the Tally Sheet
print_w_tickettr39,2024-05-08 11:52:04,Print the Weighing Ticket
input_tally_sheettr11,2024-05-08 11:55:06,Input the Tally Sheet
print_w_tickettr11,2024-05-08 11:55:06,Print the Weighing Ticket
weigh_loaded_trucktr37,2024-05-08 12:00:25,Weigh the Loaded Truck
print_w_tickettr42,2024-05-08 12:03:19,Print the Weighing Ticket
input_tally_sheettr42,2024-05-08 12:03:19,Input the Tally Sheet
print_w_tickettr21,2024-05-08 12:03:42,Print the Weighing Ticket
input_tally_sheettr21,2024-05-08 12:03:42,Input the Tally Sheet
weigh_empty_trucktr9,2024-05-08 12:05:24,Weigh the Empty Truck
eval_trs_exittr33_Pcp2,2024-05-08 12:10:32,Evaluate the Truck Exit
weigh_empty_trucktr26,2024-05-08 12:25:01,Weigh the Empty Truck
print_w_tickettr46,2024-05-08 12:28:52,Print the Weighing Ticket
input_tally_sheettr46,2024-05-08 12:28:52,Input the Tally Sheet
assign_trs_Pcp5,2024-05-08 12:44:53,Assign Trucks
assign_trs_Pcp1,2024-05-08 12:46:05,Assign Trucks
load_trucktr9,2024-05-08 13:25:18,Load Truck
weigh_empty_trucktr23,2024-05-08 13:35:34,Weigh the Empty Truck
eval_trs_exittr42_Pcp7,2024-05-08 13:43:42,Evaluate the Truck Exit
eval_trs_exittr21_Pcp6,2024-05-08 13:45:40,Evaluate the Truck Exit
weigh_loaded_trucktr18,2024-05-08 13:51:25,Weigh the Loaded Truck
load_trucktr23,2024-05-08 13:52:25,Load Truck
eval_trs_exittr46_Pcp6,2024-05-08 13:58:11,Evaluate the Truck Exit
load_trucktr26,2024-05-08 14:00:12,Load Truck
eval_trs_exittr11_Pcp6,2024-05-08 14:00:59,Evaluate the Truck Exit
weigh_loaded_trucktr25,2024-05-08 14:02:41,Weigh the Loaded Truck
eval_trs_exittr15_Pcp7,2024-05-08 14:03:07,Evaluate the Truck Exit
weigh_loaded_trucktr50,2024-05-08 14:17:41,Weigh the Loaded Truck
weigh_loaded_trucktr10,2024-05-08 14:22:59,Weigh the Loaded Truck
eval_trs_exittr39_Pcp7,2024-05-08 14:23:38,Evaluate the Truck Exit
print_w_tickettr50,2024-05-08 14:26:22,Print the Weighing Ticket
input_tally_sheettr50,2024-05-08 14:26:22,Input the Tally Sheet
input_tally_sheettr25,2024-05-08 14:29:18,Input the Tally Sheet
print_w_tickettr25,2024-05-08 14:29:18,Print the Weighing Ticket
print_w_tickettr37,2024-05-08 14:33:27,Print the Weighing Ticket
input_tally_sheettr37,2024-05-08 14:33:27,Input the Tally Sheet
eval_trs_exittr25_Pcp5,2024-05-08 14:37:26,Evaluate the Truck Exit
eval_trs_exittr50_Pcp6,2024-05-08 14:37:40,Evaluate the Truck Exit
assign_trs_Pcp1,2024-05-08 14:37:45,Assign Trucks
weigh_empty_trucktr12,2024-05-08 14:40:00,Weigh the Empty Truck
assign_trs_Pcp4,2024-05-08 14:52:26,Assign Trucks
eval_trs_exittr37_Pcp1,2024-05-08 14:54:53,Evaluate the Truck Exit
input_tally_sheettr10,2024-05-08 15:02:00,Input the Tally Sheet
print_w_tickettr10,2024-05-08 15:02:00,Print the Weighing Ticket
weigh_empty_trucktr3,2024-05-08 15:06:42,Weigh the Empty Truck
assign_trs_Pcp2,2024-05-08 15:12:13,Assign Trucks
load_trucktr3,2024-05-08 15:27:01,Load Truck
weigh_empty_trucktr41,2024-05-08 15:34:49,Weigh the Empty Truck
eval_trs_exittr10_Pcp5,2024-05-08 15:40:34,Evaluate the Truck Exit
weigh_empty_trucktr43,2024-05-08 15:54:28,Weigh the Empty Truck
load_trucktr12,2024-05-08 15:54:30,Load Truck
assign_trs_Pcp8,2024-05-08 16:05:01,Assign Trucks
assign_trs_Pcp3,2024-05-08 16:13:21,Assign Trucks
weigh_empty_trucktr44,2024-05-08 16:16:35,Weigh the Empty Truck
print_w_tickettr18,2024-05-08 16:22:59,Print the Weighing Ticket
input_tally_sheettr18,2024-05-08 16:22:59,Input the Tally Sheet
weigh_loaded_trucktr45,2024-05-08 16:33:46,Weigh the Loaded Truck
eval_trs_exittr18_Pcp5,2024-05-08 16:36:41,Evaluate the Truck Exit
load_trucktr44,2024-05-08 16:40:41,Load Truck
weigh_empty_trucktr4,2024-05-08 16:42:17,Weigh the Empty Truck
weigh_loaded_trucktr20,2024-05-08 16:50:08,Weigh the Loaded Truck
load_trucktr41,2024-05-08 16:52:26,Load Truck
input_tally_sheettr45,2024-05-08 17:00:18,Input the Tally Sheet
print_w_tickettr45,2024-05-08 17:00:18,Print the Weighing Ticket
load_trucktr43,2024-05-08 17:19:22,Load Truck
assign_trs_Pcp3,2024-05-08 17:32:27,Assign Trucks
weigh_empty_trucktr38,2024-05-08 17:33:30,Weigh the Empty Truck
load_trucktr4,2024-05-08 17:42:45,Load Truck
weigh_loaded_trucktr24,2024-05-08 17:49:10,Weigh the Loaded Truck
assign_trs_Pcp3,2024-05-08 17:57:25,Assign Trucks
assign_trs_Pcp5,2024-05-08 18:10:49,Assign Trucks
eval_trs_exittr45_Pcp5,2024-05-08 18:17:26,Evaluate the Truck Exit
input_tally_sheettr34,2024-05-08 20:33:59,Input the Tally Sheet
print_w_tickettr34,2024-05-08 20:33:59,Print the Weighing Ticket
weigh_empty_trucktr8,2024-05-09 07:16:34,Weigh the Empty Truck
load_trucktr8,2024-05-09 07:42:25,Load Truck
load_trucktr38,2024-05-09 07:56:43,Load Truck
assign_trs_Pcp5,2024-05-09 08:02:34,Assign Trucks
assign_trs_Pcp2,2024-05-09 08:09:48,Assign Trucks
assign_trs_Pcp6,2024-05-09 08:37:49,Assign Trucks
eval_trs_exittr34_Pcp8,2024-05-09 08:42:27,Evaluate the Truck Exit
assign_trs_Pcp4,2024-05-09 09:11:58,Assign Trucks
assign_trs_Pcp8,2024-05-09 09:13:21,Assign Trucks
assign_trs_Pcp1,2024-05-09 09:28:24,Assign Trucks
assign_trs_Pcp1,2024-05-09 09:29:08,Assign Trucks
print_w_tickettr20,2024-05-09 09:37:12,Print the Weighing Ticket
input_tally_sheettr20,2024-05-09 09:37:12,Input the Tally Sheet
weigh_loaded_trucktr28,2024-05-09 09:53:37,Weigh the Loaded Truck
eval_trs_exittr20_Pcp8,2024-05-09 09:54:12,Evaluate the Truck Exit
weigh_empty_trucktr33,2024-05-09 09:56:52,Weigh the Empty Truck
weigh_empty_trucktr6,2024-05-09 10:13:23,Weigh the Empty Truck
print_w_tickettr24,2024-05-09 10:18:57,Print the Weighing Ticket
input_tally_sheettr24,2024-05-09 10:18:57,Input the Tally Sheet
load_trucktr6,2024-05-09 10:19:08,Load Truck
weigh_loaded_trucktr47,2024-05-09 10:24:53,Weigh the Loaded Truck
weigh_loaded_trucktr14,2024-05-09 10:31:07,Weigh the Loaded Truck
eval_trs_exittr24_Pcp3,2024-05-09 10:31:49,Evaluate the Truck Exit
weigh_empty_trucktr18,2024-05-09 10:31:58,Weigh the Empty Truck
load_trucktr18,2024-05-09 10:37:31,Load Truck
weigh_empty_trucktr35,2024-05-09 10:41:49,Weigh the Empty Truck
weigh_empty_trucktr21,2024-05-09 10:43:05,Weigh the Empty Truck
load_trucktr35,2024-05-09 10:45:13,Load Truck
weigh_empty_trucktr19,2024-05-09 10:55:03,Weigh the Empty Truck
input_tally_sheettr14,2024-05-09 10:57:57,Input the Tally Sheet
print_w_tickettr14,2024-05-09 10:57:57,Print the Weighing Ticket
print_w_tickettr47,2024-05-09 11:00:20,Print the Weighing Ticket
input_tally_sheettr47,2024-05-09 11:00:20,Input the Tally Sheet
print_w_tickettr28,2024-05-09 11:00:24,Print the Weighing Ticket
input_tally_sheettr28,2024-05-09 11:00:24,Input the Tally Sheet
weigh_empty_trucktr48,2024-05-09 11:03:39,Weigh the Empty Truck
load_trucktr48,2024-05-09 11:07:05,Load Truck
assign_trs_Pcp4,2024-05-09 11:08:30,Assign Trucks
weigh_empty_trucktr42,2024-05-09 11:14:12,Weigh the Empty Truck
eval_trs_exittr47_Pcp5,2024-05-09 11:17:16,Evaluate the Truck Exit
eval_trs_exittr28_Pcp6,2024-05-09 11:18:02,Evaluate the Truck Exit
weigh_empty_trucktr39,2024-05-09 11:21:19,Weigh the Empty Truck
weigh_loaded_trucktr22,2024-05-09 11:23:20,Weigh the Loaded Truck
load_trucktr42,2024-05-09 11:23:50,Load Truck
load_trucktr39,2024-05-09 11:34:23,Load Truck
load_trucktr33,2024-05-09 11:38:46,Load Truck
weigh_empty_trucktr10,2024-05-09 11:46:36,Weigh the Empty Truck
weigh_loaded_trucktr5,2024-05-09 11:46:41,Weigh the Loaded Truck
load_trucktr10,2024-05-09 11:53:23,Load Truck
input_tally_sheettr22,2024-05-09 11:56:05,Input the Tally Sheet
print_w_tickettr22,2024-05-09 11:56:05,Print the Weighing Ticket
weigh_empty_trucktr11,2024-05-09 11:58:16,Weigh the Empty Truck
weigh_loaded_trucktr1,2024-05-09 12:00:08,Weigh the Loaded Truck
load_trucktr21,2024-05-09 12:01:39,Load Truck
load_trucktr19,2024-05-09 12:02:35,Load Truck
input_tally_sheettr5,2024-05-09 12:02:38,Input the Tally Sheet
print_w_tickettr5,2024-05-09 12:02:38,Print the Weighing Ticket
weigh_empty_trucktr45,2024-05-09 12:11:15,Weigh the Empty Truck
eval_trs_exittr14_Pcp4,2024-05-09 12:12:04,Evaluate the Truck Exit
weigh_loaded_trucktr23,2024-05-09 12:16:19,Weigh the Loaded Truck
eval_trs_exittr5_Pcp3,2024-05-09 13:21:39,Evaluate the Truck Exit
assign_trs_Pcp4,2024-05-09 14:02:43,Assign Trucks
load_trucktr45,2024-05-09 14:03:23,Load Truck
load_trucktr11,2024-05-09 14:11:23,Load Truck
assign_trs_Pcp5,2024-05-09 14:15:55,Assign Trucks
eval_trs_exittr22_Pcp6,2024-05-09 14:36:08,Evaluate the Truck Exit
weigh_empty_trucktr15,2024-05-09 14:43:45,Weigh the Empty Truck
assign_trs_Pcp1,2024-05-09 14:45:44,Assign Trucks
load_trucktr15,2024-05-09 14:51:47,Load Truck
weigh_empty_trucktr46,2024-05-09 14:53:46,Weigh the Empty Truck
weigh_loaded_trucktr40,2024-05-09 14:54:21,Weigh the Loaded Truck
input_tally_sheettr1,2024-05-09 14:55:42,Input the Tally Sheet
print_w_tickettr1,2024-05-09 14:55:42,Print the Weighing Ticket
assign_trs_Pcp2,2024-05-09 14:56:56,Assign Trucks
assign_trs_Pcp2,2024-05-09 15:12:13,Assign Trucks
weigh_empty_trucktr50,2024-05-09 15:12:36,Weigh the Empty Truck
input_tally_sheettr23,2024-05-09 15:20:48,Input the Tally Sheet
print_w_tickettr23,2024-05-09 15:20:48,Print the Weighing Ticket
assign_trs_Pcp3,2024-05-09 15:26:18,Assign Trucks
load_trucktr50,2024-05-09 15:28:00,Load Truck
eval_trs_exittr23_Pcp5,2024-05-09 15:28:45,Evaluate the Truck Exit
weigh_empty_trucktr36,2024-05-09 15:39:45,Weigh the Empty Truck
weigh_empty_trucktr37,2024-05-09 15:42:35,Weigh the Empty Truck
weigh_loaded_trucktr4,2024-05-09 15:45:17,Weigh the Loaded Truck
load_trucktr37,2024-05-09 15:45:59,Load Truck
weigh_empty_trucktr20,2024-05-09 15:47:16,Weigh the Empty Truck
load_trucktr20,2024-05-09 15:55:57,Load Truck
weigh_loaded_trucktr49,2024-05-09 15:57:41,Weigh the Loaded Truck
load_trucktr46,2024-05-09 16:00:41,Load Truck
print_w_tickettr40,2024-05-09 16:03:47,Print the Weighing Ticket
input_tally_sheettr40,2024-05-09 16:03:47,Input the Tally Sheet
eval_trs_exittr1_Pcp5,2024-05-09 16:11:15,Evaluate the Truck Exit
assign_trs_Pcp8,2024-05-09 16:25:28,Assign Trucks
eval_trs_exittr40_Pcp3,2024-05-09 16:26:01,Evaluate the Truck Exit
weigh_loaded_trucktr9,2024-05-09 16:28:41,Weigh the Loaded Truck
assign_trs_Pcp4,2024-05-09 16:29:06,Assign Trucks
weigh_loaded_trucktr30,2024-05-09 16:40:24,Weigh the Loaded Truck
weigh_loaded_trucktr16,2024-05-09 16:53:47,Weigh the Loaded Truck
load_trucktr36,2024-05-09 17:01:41,Load Truck
weigh_loaded_trucktr38,2024-05-09 17:23:23,Weigh the Loaded Truck
input_tally_sheettr4,2024-05-09 17:29:17,Input the Tally Sheet
print_w_tickettr4,2024-05-09 17:29:17,Print the Weighing Ticket
weigh_loaded_trucktr32,2024-05-09 17:33:07,Weigh the Loaded Truck
input_tally_sheettr9,2024-05-09 17:59:43,Input the Tally Sheet
print_w_tickettr9,2024-05-09 17:59:43,Print the Weighing Ticket
weigh_loaded_trucktr12,2024-05-09 18:02:16,Weigh the Loaded Truck
weigh_loaded_trucktr27,2024-05-09 18:18:58,Weigh the Loaded Truck
print_w_tickettr30,2024-05-09 18:20:28,Print the Weighing Ticket
input_tally_sheettr30,2024-05-09 18:20:28,Input the Tally Sheet
print_w_tickettr49,2024-05-09 18:31:36,Print the Weighing Ticket
input_tally_sheettr49,2024-05-09 18:31:36,Input the Tally Sheet
eval_trs_exittr4_Pcp3,2024-05-09 18:52:40,Evaluate the Truck Exit
print_w_tickettr16,2024-05-09 19:49:34,Print the Weighing Ticket
input_tally_sheettr16,2024-05-09 19:49:34,Input the Tally Sheet
weigh_loaded_trucktr17,2024-05-10 07:15:17,Weigh the Loaded Truck
weigh_loaded_trucktr26,2024-05-10 07:19:54,Weigh the Loaded Truck
weigh_loaded_trucktr13,2024-05-10 07:46:25,Weigh the Loaded Truck
weigh_empty_trucktr25,2024-05-10 07:47:23,Weigh the Empty Truck
assign_trs_Pcp2,2024-05-10 07:48:27,Assign Trucks
eval_trs_exittr49_Pcp6,2024-05-10 07:52:53,Evaluate the Truck Exit
print_w_tickettr38,2024-05-10 08:07:16,Print the Weighing Ticket
input_tally_sheettr38,2024-05-10 08:07:16,Input the Tally Sheet
eval_trs_exittr30_Pcp3,2024-05-10 08:07:17,Evaluate the Truck Exit
eval_trs_exittr16_Pcp2,2024-05-10 08:28:44,Evaluate the Truck Exit
eval_trs_exittr9_Pcp6,2024-05-10 08:45:16,Evaluate the Truck Exit
load_trucktr25,2024-05-10 08:55:29,Load Truck
weigh_empty_trucktr5,2024-05-10 08:56:55,Weigh the Empty Truck
eval_trs_exittr38_Pcp6,2024-05-10 09:15:29,Evaluate the Truck Exit
weigh_empty_trucktr14,2024-05-10 09:55:13,Weigh the Empty Truck
print_w_tickettr26,2024-05-10 10:05:30,Print the Weighing Ticket
input_tally_sheettr26,2024-05-10 10:05:30,Input the Tally Sheet
input_tally_sheettr13,2024-05-10 10:12:59,Input the Tally Sheet
